1,-1,24,152,3 Dog Pianet
1,-1,25,153,Classic DX Rhds 
1,-1,26,154,Rich EP+Pad
1,-1,27,155,90's FM Shimmer 
1,-1,28,156,Bright HardstrEP
1,-1,29,157,Crisp and Soft
1,-1,30,158,Soft Warm Ballad
1,-1,31,159,TX Stack 1
1,-1,32,160,Tight Bright FM 
1,-1,33,161,PolyTechnobreath
1,-1,34,162,PianoSynth Stack
1,-1,35,163,Elec Grand Stack
1,-1,36,164,BigSyn/HornStack
1,-1,37,165,'70s Arena Synth
1,-1,38,166,'80s Arena Synth
1,-1,39,167,'90s Funk Stack
1,-1,40,168,Nexx Prog Stack
1,-1,41,169,Crisp Clav
1,-1,42,170,Stevie Fuzz
1,-1,43,171,HeartbreakerWAH 
1,-1,44,172,ChoclateSaltyClv
1,-1,45,173,SailinShoes Clav
1,-1,46,174,StopMakingSense
1,-1,47,175,Harpsi Rotovibe
1,-1,48,176,PhsyclGrafitiClv
1,-1,49,177,ParisCmboAccordn
1,-1,50,178,WhiterShadeB3
1,-1,51,179,Doors Vox
1,-1,52,180,Indagardenoveden
1,-1,53,181,Animals  Vox
1,-1,54,182,Magic Wolf
1,-1,55,183,Farfisa 1
1,-1,56,184,VASTBars1-3,8&9 
1,-1,57,185,1-Note PowerRiff
1,-1,58,186,Miami Pop Horns
1,-1,59,187,80sPopOctaveSax 
1,-1,60,188,BuenaVista Brass
1,-1,61,189,Tenor Express
1,-1,62,190,Sgt.Pepper Brass
1,-1,63,191,Goldfinger Brass
1,-1,64,192,Bari/TenorSect 
1,-1,65,193,Studio A Strings
1,-1,66,194,Studio B Octaves
1,-1,67,195,NashvilleStrings
1,-1,68,196,Processed Strgs
1,-1,69,197,Owen's Strings
1,-1,70,198,Studio C Strings
1,-1,71,199,Tender Strings
1,-1,72,200,Toxic Strings
1,-1,73,201,Mixed Choir
1,-1,74,202,Concert Choir  
1,-1,75,203,Aaah Vocals
1,-1,76,204,Jazzy Ballad Vox
1,-1,77,205,AntiqueAhhChorus
1,-1,78,206,Bright Syn Vox
1,-1,79,207,Vox Orgel
1,-1,80,208,Vox & Strings
1,-1,81,209,Press Lead    
1,-1,82,210,ClassSquare
1,-1,83,211,ARP2500 Brass 
1,-1,84,212,SynBell Morph
1,-1,85,213,Perc>Morph>Bass 
1,-1,86,214,EvilOctaveWheel 
1,-1,87,215,TranceRiff  
1,-1,88,216,SickoSynco
1,-1,89,217,Buzzy Strings 
1,-1,90,218,VA1Saw/Sqr/Pulse
1,-1,91,219,Airy Impact 
1,-1,92,220,Spider's Web
1,-1,93,221,ARP Big Synth 
1,-1,94,222,Class Pad
1,-1,95,223,HarmonicEnvelops
1,-1,96,224,Heaven & Earth 
1,-1,97,225,Bling 6 String
1,-1,98,226,MediumCrunchLead
1,-1,99,227,DoubleCleanChrs 
1,-1,100,228,Comp'd  Phaser 
1,-1,101,229,TremBucker    
1,-1,102,230,Cascade Sitar
